task_name,task_idx,hf_path,hf_name,split,sample_idx,hf_source_idx,label_raw,label_offset,label_global,num_classes,class_label,input_type,text
snli,5,stanfordnlp/snli,,train,439,227513,0,25,25,3,entailment,pair,Two teams compete in a basketball game. [SEP] Several people play a game.
snli,5,stanfordnlp/snli,,train,440,465206,0,25,25,3,entailment,pair,A groom and bride make their way down the aisle as man and wife. [SEP] A married couple walks down an aisle.
snli,5,stanfordnlp/snli,,train,441,175625,0,25,25,3,entailment,pair,Several people are dividing up painting supplies. [SEP] people dividing supplies
snli,5,stanfordnlp/snli,,train,442,256183,2,25,27,3,contradiction,pair,A man in a dirty hat and sweater works on a remodeling project. [SEP] The man is sleeping on his new couch
snli,5,stanfordnlp/snli,,train,443,252198,1,25,26,3,neutral,pair,Man kicking another man in the groin during a martial arts exhibition. [SEP] A man is fighting another man and he got kicked in the groin while his friends watch
snli,5,stanfordnlp/snli,,train,444,391159,0,25,25,3,entailment,pair,A small dog laying on a stuffed animal in front of a TV [SEP] The small dog is laying down.
snli,5,stanfordnlp/snli,,train,445,260380,0,25,25,3,entailment,pair,A man and a young girl in a pink bathing suit float together on an inflatable tube in the water. [SEP] the girl is in a bathign suit
snli,5,stanfordnlp/snli,,train,446,434853,2,25,27,3,contradiction,pair,A man in a white shirt standing with a man in a brown shirt looking out over the ocean. [SEP] A man is watching tv in a bar.
snli,5,stanfordnlp/snli,,train,447,271036,0,25,25,3,entailment,pair,"A young boy in a red jersey jumps, about to throw a basketball in front of a crowd. [SEP] The child is about to toss a basketball."
snli,5,stanfordnlp/snli,,train,448,475247,2,25,27,3,contradiction,pair,A man in a bight blue shirt and two women dancing and listening to something on their headphones. [SEP] A naked man is dancing for two women.
snli,5,stanfordnlp/snli,,train,449,206439,1,25,26,3,neutral,pair,Man chiseling wood inside a building. [SEP] man trying to place log of wood
snli,5,stanfordnlp/snli,,train,450,34778,1,25,26,3,neutral,pair,A dog rolls on a mattress placed on a porch and scratches his back. [SEP] The dog is sleeping while rolling on a mattress.
snli,5,stanfordnlp/snli,,train,451,511179,1,25,26,3,neutral,pair,Little boy kicking pink soccer ball on a basketball court. [SEP] boy practices soccer
snli,5,stanfordnlp/snli,,train,452,336022,1,25,26,3,neutral,pair,"A red biplane in the sky, with a trail of smoke. [SEP] The biplane could be having engine failure."
snli,5,stanfordnlp/snli,,train,453,413535,1,25,26,3,neutral,pair,A man in black is singing into a microphone. [SEP] Famous musician Johnny Cash is singing into a microphone.
snli,5,stanfordnlp/snli,,train,454,79357,1,25,26,3,neutral,pair,"A football player wearing a jersey with the number five on it is trying to tackle a quarterback, while being hassled by another football player. [SEP] A football player attempting to sack a quarterback and win the game."
snli,5,stanfordnlp/snli,,train,455,8106,0,25,25,3,entailment,pair,A man in a white tank top using a laptop sitting next to a tall pillar with a statue on top of it. [SEP] A man sitting beside a pillar using a computer
snli,5,stanfordnlp/snli,,train,456,452071,1,25,26,3,neutral,pair,A person holds a very small umbrella. [SEP] A kid is holding the umbrella over his head.
snli,5,stanfordnlp/snli,,train,457,12970,0,25,25,3,entailment,pair,"Two men walk in the park, one with a shaggy dog on a leash and a device for cleaning up canine droppings. [SEP] There are two men"
snli,5,stanfordnlp/snli,,train,458,159193,1,25,26,3,neutral,pair,A young boy in a green shirt looks into a telescope outside. [SEP] A boy looks into a telescope at the orion nebula.
snli,5,stanfordnlp/snli,,train,459,71875,2,25,27,3,contradiction,pair,A man in a blue shirt wearing a backpack walks through a door. [SEP] A man runs into a door.
snli,5,stanfordnlp/snli,,train,460,514487,2,25,27,3,contradiction,pair,"The sky in the background has an ombre effect, darker blue at the top and lighter blue at the bottom. [SEP] The sky is cloudy."
snli,5,stanfordnlp/snli,,train,461,323387,0,25,25,3,entailment,pair,Kids at a water park on steps. [SEP] Children on the steps at a water park.
snli,5,stanfordnlp/snli,,train,462,307244,2,25,27,3,contradiction,pair,Asian people talking in a group at a public business. [SEP] people are underwater
snli,5,stanfordnlp/snli,,train,463,58842,2,25,27,3,contradiction,pair,Person surfing on a white surfboard. [SEP] a person plays the drums
snli,5,stanfordnlp/snli,,train,464,118611,0,25,25,3,entailment,pair,A man slumps over in an exhausted posture while riding public transportation. [SEP] A tired man leans over on the public transportation.
snli,5,stanfordnlp/snli,,train,465,401565,2,25,27,3,contradiction,pair,"A woman walking in a street with a young boy in front of her, and a running man behind her. [SEP] People are fleeing the city during a kaiju attack."
snli,5,stanfordnlp/snli,,train,466,91560,1,25,26,3,neutral,pair,A bunch of people gathered around a long table. [SEP] The family waits for prayer before they dig in at the buffet.
snli,5,stanfordnlp/snli,,train,467,209191,1,25,26,3,neutral,pair,A dog chasing a pink ball. [SEP] A dog being full of energy.
snli,5,stanfordnlp/snli,,train,468,298195,1,25,26,3,neutral,pair,A group of people sit on a roof near a satellite dish while a young animal drinks from a bowl. [SEP] A group of tenants at a housing project prepare to watch the annual meteor shower as dusk approaches.
snli,5,stanfordnlp/snli,,train,469,466976,0,25,25,3,entailment,pair,A heavyset guy in a kilt at what appears to be a renaissance festival [SEP] The man is large.
snli,5,stanfordnlp/snli,,train,470,175853,2,25,27,3,contradiction,pair,A child climbs up a climbing rock wall inside. [SEP] An old man is climbing the stairs.
snli,5,stanfordnlp/snli,,train,471,150453,2,25,27,3,contradiction,pair,A man stands on the overhang of a cliff. [SEP] A man jumps off the cliff.
snli,5,stanfordnlp/snli,,train,472,459804,1,25,26,3,neutral,pair,a brown and white dog jumps on the sidewalk. [SEP] they are talking loud
snli,5,stanfordnlp/snli,,train,473,486689,1,25,26,3,neutral,pair,Three people dressed in white clothing in caps giving three other people dressed in white clothing and caps a piggyback ride. [SEP] A bunch of people give each other a piggyback ride.
snli,5,stanfordnlp/snli,,train,474,32053,2,25,27,3,contradiction,pair,A teen in a striped shirt has his one arm around a man in a white t-shirt and the other arm around a young girl. [SEP] Three men stare warily at one another after an argument leads to all three drawing firearms simultaneously.
snli,5,stanfordnlp/snli,,train,475,324849,1,25,26,3,neutral,pair,A spherical shaped sea aquarium building. [SEP] A sphere shaped building being built.
snli,5,stanfordnlp/snli,,train,476,465556,0,25,25,3,entailment,pair,"Two dancers, one male, one female, are doing a routine in a dance studio. [SEP] The dancers are in a dance studio."
snli,5,stanfordnlp/snli,,train,477,236022,0,25,25,3,entailment,pair,A little boy in a green jacket is crying on his tricycle. [SEP] A boy is riding a vehicle while tears are coming out of his eyes.
snli,5,stanfordnlp/snli,,train,478,526876,0,25,25,3,entailment,pair,"Two females are getting ready to walk upstairs in front of graffiti and behind a station announcing ""downtown"". [SEP] Two women are walking to a stairwell."
snli,5,stanfordnlp/snli,,train,479,293636,0,25,25,3,entailment,pair,The horse on the right has a red mane. [SEP] The horse has a red mane.
snli,5,stanfordnlp/snli,,train,480,515658,2,25,27,3,contradiction,pair,A woman wearing a beige purse is crossing the street at a crosswalk with a Spring sign behind her. [SEP] A man wearing a dress is crossing the street.
snli,5,stanfordnlp/snli,,train,481,38063,0,25,25,3,entailment,pair,"A woman with green hair, a sexy outfit and black stiletto boots is standing in a pose behind a few black railings. [SEP] A woman with green hair, poses for pinup shots in a sexy outfit and black stiletto boots."
snli,5,stanfordnlp/snli,,train,482,86518,0,25,25,3,entailment,pair,A man with a tan hat and jacket is fishing in green waters. [SEP] Someone is fishing.
snli,5,stanfordnlp/snli,,train,483,418454,1,25,26,3,neutral,pair,A group of women sitting outside of a Starbucks on two wooden chairs. [SEP] A group of women are sitting and having coffee.
snli,5,stanfordnlp/snli,,train,484,219467,0,25,25,3,entailment,pair,"A teenager sitting very, very high in a tree. [SEP] A young person is outdoors."
snli,5,stanfordnlp/snli,,train,485,288210,2,25,27,3,contradiction,pair,People waiting outside a building next to a mural. [SEP] people build a wall together
snli,5,stanfordnlp/snli,,train,486,201879,2,25,27,3,contradiction,pair,Three people on red boats paddle through water with mountains in the background. [SEP] Three people are on blue boats.
snli,5,stanfordnlp/snli,,train,487,300634,1,25,26,3,neutral,pair,Four men wearing orange vests are digging with shovels. [SEP] Men are digging a ditch with shovels.
snli,5,stanfordnlp/snli,,train,488,227159,2,25,27,3,contradiction,pair,A boy is doing a skin-the-cat on some playground equipment. [SEP] a boy does his homework at his mother's office
snli,5,stanfordnlp/snli,,train,489,108203,2,25,27,3,contradiction,pair,Singer playing guitar on stage. [SEP] the singer is sleeping
snli,5,stanfordnlp/snli,,train,490,421716,1,25,26,3,neutral,pair,A man is leaning off of the side of a blue and white boat as it sits in a body of water. [SEP] The man is wearing a life vest.
snli,5,stanfordnlp/snli,,train,491,473929,0,25,25,3,entailment,pair,three females are hanging while the other three females are walking away. [SEP] There are six women.
snli,5,stanfordnlp/snli,,train,492,484988,2,25,27,3,contradiction,pair,"Two ladies are together, one has a glass in her right hand. [SEP] Both women are drinking from glasses they are holding."
snli,5,stanfordnlp/snli,,train,493,294062,2,25,27,3,contradiction,pair,5 people dressed in purple dance on a black stage with a blue curtain behind them. [SEP] a man fishing
snli,5,stanfordnlp/snli,,train,494,158142,1,25,26,3,neutral,pair,a man in a blue shirt helps a small girl in a pink coat up a hill on a rope. [SEP] The man is helping his daughter up the hill.
snli,5,stanfordnlp/snli,,train,495,504667,2,25,27,3,contradiction,pair,Asian woman wearing a sunhat while riding a bike. [SEP] An Indian woman is driving a forklift.
snli,5,stanfordnlp/snli,,train,496,145184,0,25,25,3,entailment,pair,The person is posing in a red flannel shirt with a Mohawk. [SEP] There is a person striking a pose.
snli,5,stanfordnlp/snli,,train,497,42041,0,25,25,3,entailment,pair,A white boy prepares food while looking at the camera. [SEP] There is a person making food
snli,5,stanfordnlp/snli,,train,498,119157,0,25,25,3,entailment,pair,A woman with a blue jacket wears a helmet as she rides a bike. [SEP] A woman riding a bike.
snli,5,stanfordnlp/snli,,train,499,147418,0,25,25,3,entailment,pair,"Two older men walking in a field, one holding model airplane parts. [SEP] Two older men are outside."
snli,5,stanfordnlp/snli,,train,500,176622,0,25,25,3,entailment,pair,A man wearing sunglasses and using a microphone. [SEP] A man is using a microphone.
snli,5,stanfordnlp/snli,,train,501,517689,0,25,25,3,entailment,pair,The waterskier does a flip behind a boat. [SEP] A waterskier is doing stunts behind the boat
snli,5,stanfordnlp/snli,,train,502,101686,1,25,26,3,neutral,pair,A man is kayaking through some white waters. [SEP] The man was escaping from his enemies by taking his kayak through dangerous waters
snli,5,stanfordnlp/snli,,train,503,329633,1,25,26,3,neutral,pair,Women in a black dress riding a scooter down the street. [SEP] a women is going to the store
snli,5,stanfordnlp/snli,,train,504,84180,2,25,27,3,contradiction,pair,A male photographer taking photos of a couple sitting on the grass near a lake. [SEP] A couple outside picking flowers.
snli,5,stanfordnlp/snli,,train,505,114349,2,25,27,3,contradiction,pair,a girl and a woman ride a camel. [SEP] A girl and a woman are riding a horse.
snli,5,stanfordnlp/snli,,train,506,486451,1,25,26,3,neutral,pair,A person in an orange shirt sits at an office desk and looks at a double computer screen. [SEP] The person is doing mturk survey's on two computer screens.
snli,5,stanfordnlp/snli,,train,507,412462,0,25,25,3,entailment,pair,The man and the woman are sitting at a table in a food court. [SEP] The man and woman are in public.
snli,5,stanfordnlp/snli,,train,508,438755,2,25,27,3,contradiction,pair,A man is walking past a large brick building that is painted with graffiti. [SEP] A man is sitting on his porch.
snli,5,stanfordnlp/snli,,train,509,189695,2,25,27,3,contradiction,pair,There is a man in suit speaking at a podium at a protest march. [SEP] no one is speaking at a protest
snli,5,stanfordnlp/snli,,train,510,39700,2,25,27,3,contradiction,pair,A group of four men and one woman talking in front of a room filled with tables and chairs. [SEP] Some people people are chatting in the park near the town square.
snli,5,stanfordnlp/snli,,train,511,227619,2,25,27,3,contradiction,pair,Two young men are leaping exuberantly on an outdoor plaza. [SEP] The two men have just been stuck in concrete boots and are drowning in the Hudson River.
snli,5,stanfordnlp/snli,,train,512,275210,2,25,27,3,contradiction,pair,People gathered in an artist's studio. [SEP] The studio is empty.
snli,5,stanfordnlp/snli,,train,513,375801,2,25,27,3,contradiction,pair,A yellow robot and young girl touch each other's hands. [SEP] A red robot kisses a girl on her check.
snli,5,stanfordnlp/snli,,train,514,646,1,25,26,3,neutral,pair,A group of people are doing yoga. [SEP] The people are working out
snli,5,stanfordnlp/snli,,train,515,370096,1,25,26,3,neutral,pair,A group of men and women are singing a song. [SEP] A group of carolers sing Christmas tunes.
snli,5,stanfordnlp/snli,,train,516,96199,1,25,26,3,neutral,pair,Four young boys are talking to a street vendor in front of an old building while several other adults stand talking further down the street. [SEP] The boys have just bought some food.
snli,5,stanfordnlp/snli,,train,517,276900,0,25,25,3,entailment,pair,The young boy listens to the elderly gentleman playing violin at the park. [SEP] The boy listens to the violin being played in the park.
snli,5,stanfordnlp/snli,,train,518,453607,0,25,25,3,entailment,pair,A group of people sit on both sides of a red stone structure. [SEP] a bunch of people sit but the structure
snli,5,stanfordnlp/snli,,train,519,232352,0,25,25,3,entailment,pair,Several kinds and adults sit on a porch at night [SEP] There is several people sitting on the porch.
snli,5,stanfordnlp/snli,,train,520,33994,0,25,25,3,entailment,pair,a muscular man in swim trunks plays paddle ball on the beach [SEP] A man plays ball on the beach.
snli,5,stanfordnlp/snli,,train,521,295567,2,25,27,3,contradiction,pair,"A young girl looks on in to the camera, as a group of people, possibly a family, gather in a backyard. [SEP] The girl is old"
snli,5,stanfordnlp/snli,,train,522,422602,1,25,26,3,neutral,pair,An old man carves designs into gold. [SEP] A 70 year old man carves designs into gold.
snli,5,stanfordnlp/snli,,train,523,147792,1,25,26,3,neutral,pair,"A woman with a red umbrella standing on a snowy, tree-lined street. [SEP] A blonde haired woman stands in the snow with her umbrella."
snli,5,stanfordnlp/snli,,train,524,413754,2,25,27,3,contradiction,pair,Pigeons swarm all over a boy. [SEP] A boy is swarmed by toads.
snli,5,stanfordnlp/snli,,train,525,349004,1,25,26,3,neutral,pair,A boy rides a bicycle down the street wearing a large yellow lemon-shaped sign while a multitude of people wait in line on the sidewalk. [SEP] The child's sign advertises lemonade for sale.
snli,5,stanfordnlp/snli,,train,526,529217,0,25,25,3,entailment,pair,The musicians are playing. [SEP] The people have instruments.
snli,5,stanfordnlp/snli,,train,527,425457,0,25,25,3,entailment,pair,Five people stair up at a tiger that is in front of Chinese letters. [SEP] People stare at a tiger.
snli,5,stanfordnlp/snli,,train,528,304210,1,25,26,3,neutral,pair,A green car parked near a crowded space. [SEP] The green car is parked near a crowded building.
snli,5,stanfordnlp/snli,,train,529,181202,1,25,26,3,neutral,pair,A father standing on the side of a pond fishing as his son begins to wander off with the fishing net. [SEP] A father standing on the side of a pond fishing for trout.
snli,5,stanfordnlp/snli,,train,530,404918,0,25,25,3,entailment,pair,A cowboy at a rodeo has fallen off his horse and on top of a young bull. [SEP] A cowboy fell off his horse.
snli,5,stanfordnlp/snli,,train,531,29956,1,25,26,3,neutral,pair,Two people in lawn chairs reading books. [SEP] A man and a woman are in lawn chairs reading books
snli,5,stanfordnlp/snli,,train,532,197014,0,25,25,3,entailment,pair,A group of people are conversing while a man in a white shirt takes notes. [SEP] there are peoples conversing
snli,5,stanfordnlp/snli,,train,533,368432,0,25,25,3,entailment,pair,A young woman is talking on the phone while sitting on the steps. [SEP] A woman is talking.
snli,5,stanfordnlp/snli,,train,534,511321,1,25,26,3,neutral,pair,Three guys are shoveling in the desert. [SEP] Three men dressed in suits are shoveling sand near a car in the desert.
snli,5,stanfordnlp/snli,,train,535,379698,1,25,26,3,neutral,pair,A group of people stand and look at a kid who jumped. [SEP] The group of people are watching the kid who just jumped off the top of a jungle gym and broke his arm.
snli,5,stanfordnlp/snli,,train,536,172093,0,25,25,3,entailment,pair,A police officer wearing a blue shirt and black vest at an event. [SEP] The police officer is in blue.
snli,5,stanfordnlp/snli,,train,537,353853,2,25,27,3,contradiction,pair,"A kayaker in whitewater rapids between two rocks, and a bystander on a rocky shore watching. [SEP] A woman eats a sundae."
snli,5,stanfordnlp/snli,,train,538,192015,1,25,26,3,neutral,pair,"A man walks through a clearing and carries a rifle along his back, casually holding it by the muzzle. [SEP] The man is going hunting."
snli,5,stanfordnlp/snli,,train,539,149541,1,25,26,3,neutral,pair,Two small black dogs facing each other with their mouths open. [SEP] Two dogs are fighting one another.
snli,5,stanfordnlp/snli,,train,540,348089,0,25,25,3,entailment,pair,A young child plays on an electronic device with a stylus [SEP] A child is playing on a device with a pen.
snli,5,stanfordnlp/snli,,train,541,487061,2,25,27,3,contradiction,pair,Two girls playing. [SEP] A group of old men eating sausage.
snli,5,stanfordnlp/snli,,train,542,283948,0,25,25,3,entailment,pair,Two people sit on a bench made of brick and slab while a lady in a blue tank top watches what they are doing. [SEP] The people are sitting on a bench being watched by someone else.
snli,5,stanfordnlp/snli,,train,543,312344,1,25,26,3,neutral,pair,"Man with a white hat and white shirt playing many instruments on stage next to a sign that says Appeared on Jimmy Kimmel. [SEP] The man never really was on Jimmy Kimmel, but made the sign anyway."
snli,5,stanfordnlp/snli,,train,544,348493,2,25,27,3,contradiction,pair,"A crowd of people look at something out of frame, one man takes a picture. [SEP] The people are staring at the man."
snli,5,stanfordnlp/snli,,train,545,332645,0,25,25,3,entailment,pair,A group of young people enjoy a fair ride. [SEP] A group of young people are having fun on a fair ride
snli,5,stanfordnlp/snli,,train,546,213373,2,25,27,3,contradiction,pair,The man in the background is grilling food while the man in the foreground is talking to the camera. [SEP] A woman films a cooking show while another woman cooks.
snli,5,stanfordnlp/snli,,train,547,460540,1,25,26,3,neutral,pair,A little girl is sitting on a chair or couch with her head on the arm. [SEP] The girl is tired.
snli,5,stanfordnlp/snli,,train,548,378517,2,25,27,3,contradiction,pair,People are taking pictures across the water. [SEP] the people are running through fire
snli,5,stanfordnlp/snli,,train,549,542636,2,25,27,3,contradiction,pair,Two soccer teams posing. [SEP] Two baseball teams pose.
snli,5,stanfordnlp/snli,,train,550,194685,0,25,25,3,entailment,pair,"A group of men and women wearing costumes, goggles, and hats sit and stand around an indoor table while conversing and drinking coffee or tea. [SEP] People wearing costumes are talking."
snli,5,stanfordnlp/snli,,train,551,35314,1,25,26,3,neutral,pair,A group of Asians and one Anglo stand outside bundled in winter clothing. [SEP] People are standing outside around the fire as it snows.
snli,5,stanfordnlp/snli,,train,552,424247,0,25,25,3,entailment,pair,"A man is standing on mossy ground next to a calm body of water, holding a fishing pole and fishing in the water. [SEP] The man is fishing outdoors."
snli,5,stanfordnlp/snli,,train,553,61366,1,25,26,3,neutral,pair,People swim in the water near a long dock. [SEP] The people are having a race.
snli,5,stanfordnlp/snli,,train,554,269517,0,25,25,3,entailment,pair,Four men do a synchronized dance on an outdoor stage. [SEP] men are performing
snli,5,stanfordnlp/snli,,train,555,408218,0,25,25,3,entailment,pair,A little girl in a pink hat gazes over a pool. [SEP] The little girl is wearing a hat.
snli,5,stanfordnlp/snli,,train,556,283467,1,25,26,3,neutral,pair,"Young children practicing karate are organized in a gymnasium facing the American flag, being watched by adults in black and yellow karate outfits. [SEP] A big karate match is about to start."
snli,5,stanfordnlp/snli,,train,557,237733,2,25,27,3,contradiction,pair,A musician playing acoustic while other in the area listen. [SEP] Joggers compete in a race.
snli,5,stanfordnlp/snli,,train,558,52584,2,25,27,3,contradiction,pair,A monk sitting on a bench outside of a temple. [SEP] The monk is standing outside a temple.
snli,5,stanfordnlp/snli,,train,559,481382,2,25,27,3,contradiction,pair,Two divers have jumped from their platform and are in midair before landing in the pool. [SEP] Four people are skydiving.
snli,5,stanfordnlp/snli,,train,560,272148,0,25,25,3,entailment,pair,Person in silhouette takes a picture of a large clock. [SEP] A person is taking pictures.
snli,5,stanfordnlp/snli,,train,561,153047,1,25,26,3,neutral,pair,Three hikers are smiling in front of a sign in the wilderness. [SEP] The hikers are tourists from India.
snli,5,stanfordnlp/snli,,train,562,145469,1,25,26,3,neutral,pair,A mother and daughter standing in front of a graffiti covered wall. [SEP] A mother and daughter are looking at the artwork on the wall.
snli,5,stanfordnlp/snli,,train,563,489320,1,25,26,3,neutral,pair,Two girls laughing outside in a yard. [SEP] The girls were telling jokes.
snli,5,stanfordnlp/snli,,train,564,223360,2,25,27,3,contradiction,pair,A man crouched down showering in the street [SEP] The man is inside.
snli,5,stanfordnlp/snli,,train,565,194281,0,25,25,3,entailment,pair,"A little boy is in a swimming pool with goggles on, covering his mouth and nose with his hands just above the surface of the water. [SEP] A little boy is swimming in a pool just above the surface of the water."
snli,5,stanfordnlp/snli,,train,566,206390,1,25,26,3,neutral,pair,A large group of dark-skinned people are gathered together. [SEP] The group are all related.
snli,5,stanfordnlp/snli,,train,567,332240,0,25,25,3,entailment,pair,The blond woman in the black shirt seems to be administering an injection to a young adult wearing blue jeans. [SEP] A blond woman sticks a needle in a young adult.
snli,5,stanfordnlp/snli,,train,568,35938,1,25,26,3,neutral,pair,A man in a blue shirt reading the Holy Bible in a Catholic church. [SEP] A man is teaching religion class.
snli,5,stanfordnlp/snli,,train,569,524777,2,25,27,3,contradiction,pair,Three little kids on tricycles race downhill. [SEP] A man plays volleyball with two others.
snli,5,stanfordnlp/snli,,train,570,245459,1,25,26,3,neutral,pair,A skinny white woman is attempting to lift a barbell. [SEP] A ugly woman is trying to lift a barbell.
snli,5,stanfordnlp/snli,,train,571,115017,2,25,27,3,contradiction,pair,The most wonderful Asian food court! [SEP] The most wonderful African food court!
snli,5,stanfordnlp/snli,,train,572,466382,2,25,27,3,contradiction,pair,"A woman is singing and playing an guitar, dressed in a very glittery dress. [SEP] The woman is wearing a dull dress."
snli,5,stanfordnlp/snli,,train,573,168449,1,25,26,3,neutral,pair,People are standing on a train platform waiting for the train. [SEP] People are on vacation.
snli,5,stanfordnlp/snli,,train,574,380434,1,25,26,3,neutral,pair,A man is doing something on a concession stand outside. [SEP] A man is doing something to destroy him.
snli,5,stanfordnlp/snli,,train,575,526811,2,25,27,3,contradiction,pair,A young girl in a pink tank top is holding her drink and staring at the camera. [SEP] A man turns away from the camera.
snli,5,stanfordnlp/snli,,train,576,426815,1,25,26,3,neutral,pair,Women weaving colored yarn. [SEP] women making a blanket.
snli,5,stanfordnlp/snli,,train,577,28069,1,25,26,3,neutral,pair,A little girl wearing a princess Halloween costume. [SEP] The little girl likes princesses.
snli,5,stanfordnlp/snli,,train,578,18233,0,25,25,3,entailment,pair,People walking on the street behind a window advertising magazines. [SEP] People walk down the street.
snli,5,stanfordnlp/snli,,train,579,350559,2,25,27,3,contradiction,pair,A young boy holding a newspaper that shows a murder of a man on the cover. [SEP] The boy was holding a People's magazine.
snli,5,stanfordnlp/snli,,train,580,492126,0,25,25,3,entailment,pair,Two men wearing spurs are inspecting the bed of a pick up truck. [SEP] Men wearing spurs are inspecting the bed of a truck.
snli,5,stanfordnlp/snli,,train,581,86938,1,25,26,3,neutral,pair,female tennis player in white outfit about to speak [SEP] a woman giving victory speech
snli,5,stanfordnlp/snli,,train,582,4187,0,25,25,3,entailment,pair,"A dark-haired child in swimwear laughs, sitting before a glass table. [SEP] the child was sitting"
snli,5,stanfordnlp/snli,,train,583,178523,1,25,26,3,neutral,pair,a small tan dog running in the grass with a stick in his mouth [SEP] A small tan dog running in the tall dead grass with a stick in his mouth.
snli,5,stanfordnlp/snli,,train,584,134898,0,25,25,3,entailment,pair,A young women in a pink shirt finishing a race for run half. [SEP] A woman runs a race.
snli,5,stanfordnlp/snli,,train,585,301221,0,25,25,3,entailment,pair,A girl standing in the ocean [SEP] A girl is standing.
snli,5,stanfordnlp/snli,,train,586,253924,2,25,27,3,contradiction,pair,A group of children pose for a picture taken at the dining room table as they sit down for supper. [SEP] Office workers settling in to a presentation meeting.
snli,5,stanfordnlp/snli,,train,587,195804,2,25,27,3,contradiction,pair,A young man is shooting pool. [SEP] the man is reading
snli,5,stanfordnlp/snli,,train,588,83178,2,25,27,3,contradiction,pair,A woman waits outside while her son plays with a toy truck and shovel. [SEP] The boy is sitting on a chair.
snli,5,stanfordnlp/snli,,train,589,141976,0,25,25,3,entailment,pair,A man stands looking out to sea on a raised platform between two large columns that hold a huge bell [SEP] A man prepares to ring a large bell.
snli,5,stanfordnlp/snli,,train,590,227068,1,25,26,3,neutral,pair,The young lady is hitting her tennis ball on the field. [SEP] A woman plays tennis.
snli,5,stanfordnlp/snli,,train,591,482847,0,25,25,3,entailment,pair,A man walking a dog puts his arm around the shoulder of a woman with pink pants. [SEP] The man is walking the dog.
snli,5,stanfordnlp/snli,,train,592,480699,1,25,26,3,neutral,pair,Two man are in the shadows of a tent while a black rug hangs in the foreground. [SEP] The men are planning to kill their friend.
snli,5,stanfordnlp/snli,,train,593,231481,1,25,26,3,neutral,pair,A young boy is skateboarding past a tall statue. [SEP] A boy is skateboarding home
snli,5,stanfordnlp/snli,,train,594,373256,0,25,25,3,entailment,pair,A woman in a white shirt and blue shorts follows a two people in red shirts up a staircase. [SEP] Two people wearing red shirts ascend a staircase with a woman in a white shirt behind them.
snli,5,stanfordnlp/snli,,train,595,33079,2,25,27,3,contradiction,pair,Woman getting her hair styled and cut. [SEP] Woman is getting her makeup done.
snli,5,stanfordnlp/snli,,train,596,71430,2,25,27,3,contradiction,pair,A guy playing a game at a fair. [SEP] A guy is sleeping in bed
snli,5,stanfordnlp/snli,,train,597,133385,1,25,26,3,neutral,pair,A man is carrying six wooden logs over his left shoulder while holding another log in his right hand. [SEP] A man will build a fire.
snli,5,stanfordnlp/snli,,train,598,190453,2,25,27,3,contradiction,pair,"Young Asian male, with black hair, wearing a red shirt, green shorts, standing on a thick plank of wood, sawing the wood in half. [SEP] Young African American male, with black hair, wearing orange long johns, standing on a thick plank of wood, sawing the wood in half."
snli,5,stanfordnlp/snli,,train,599,357981,1,25,26,3,neutral,pair,"A construction worker with tattoos on his arms is bending while working, and he is wearing shorts and a blue hard hat. [SEP] A construction worker is working on something he's not supposed to be working on."
snli,5,stanfordnlp/snli,,train,600,361252,0,25,25,3,entailment,pair,Three boys playing soccer. [SEP] The boys are playing soccer
snli,5,stanfordnlp/snli,,train,601,240181,1,25,26,3,neutral,pair,Men and women in Scottish garb play the bagpipes as a runner approaches on the street. [SEP] They are part of a festival celebrating Scottish heritage.
snli,5,stanfordnlp/snli,,train,602,477188,0,25,25,3,entailment,pair,Two women in skirts and baseball caps pass another woman in a skirt on the street. [SEP] All three women in the scene are wearing skirts.
snli,5,stanfordnlp/snli,,train,603,340348,2,25,27,3,contradiction,pair,Workers are working at night by the sea. [SEP] The people are working in the sea.
snli,5,stanfordnlp/snli,,train,604,77123,2,25,27,3,contradiction,pair,A man wearing safety gear is using a weed whacker. [SEP] The man is ready to commit a crime.
snli,5,stanfordnlp/snli,,train,605,60224,0,25,25,3,entailment,pair,A bunch of people of all ages wearing costumes. [SEP] People are wearing costumes
snli,5,stanfordnlp/snli,,train,606,470927,2,25,27,3,contradiction,pair,Chef making stir fry in a restaurant. [SEP] A man is standing at a cash register.
snli,5,stanfordnlp/snli,,train,607,397147,1,25,26,3,neutral,pair,Many people in casual clothing are crossing a city intersection in both directions. [SEP] It is rush hour so many people are getting home.
snli,5,stanfordnlp/snli,,train,608,252688,0,25,25,3,entailment,pair,A person wearing a large-brimmed hat is standing by a green moped while looking over a body of water with a skyline in the background. [SEP] a person stands next to a moped
snli,5,stanfordnlp/snli,,train,609,483505,1,25,26,3,neutral,pair,Two guys in a chemistry lab doing homework. [SEP] Two guys are doing homework in a chemistry lab while their professor lectures.
snli,5,stanfordnlp/snli,,train,610,31192,0,25,25,3,entailment,pair,"Looks like a party or gathering of some type, several people have drinks in their hand and some are wearing ID tags [SEP] Appears to be a meeting, lots of folks holding beverages and a few have name badges"
snli,5,stanfordnlp/snli,,train,611,413597,1,25,26,3,neutral,pair,A child in a pool wearing water-wings. [SEP] The child can not swim.
snli,5,stanfordnlp/snli,,train,612,120108,0,25,25,3,entailment,pair,A young man is holding some papers and standing in front of a whiteboard and overhead screen. [SEP] The man is young
